,DossierID,org,IsChinese,hsic,Industry Description,Country,hasFacebook,hasTwitter,hasWeibo,hasWeChat,hasTencentWeibo,ip201512,ip201601,ip201602,ip201603,ip201604,ip201605,ip201606,ip201607,ip201608,ip201609,ip201610,ip201611,ip201612,ip201701,ip201702,ip201703,as201512,as201601,as201602,as201603,as201604,as201605,as201606,as201607,as201608,as201609,as201610,as201611,as201612,as201701,as201702,as201703,nb201512,nb201601,nb201602,nb201603,nb201604,nb201605,nb201606,nb201607,nb201608,nb201609,nb201610,nb201611,nb201612,nb201701,nb201702,nb201703,ph201512,ph201601,ph201602,ph201603,ph201604,ph201605,ph201606,ph201607,ph201608,ph201609,ph201610,ph201611,ph201612,ph201701,ph201702,ph201703,ov201512,ov201601,ov201602,ov201603,ov201604,ov201605,ov201606,ov201607,ov201608,ov201609,ov201610,ov201611,ov201612,ov201701,ov201702,ov201703,av201512,av201601,av201602,av201603,av201604,av201605,av201606,av201607,av201608,av201609,av201610,av201611,av201612,av201701,av201702,av201703,cv201512,cv201601,cv201602,cv201603,cv201604,cv201605,cv201606,cv201607,cv201608,cv201609,cv201610,cv201611,cv201612,cv201701,cv201702,cv201703,pv201512,pv201601,pv201602,pv201603,pv201604,pv201605,pv201606,pv201607,pv201608,pv201609,pv201610,pv201611,pv201612,pv201701,pv201702,pv201703
38,1053,Pacnet Business Solutions LTD,Y,619100,Internet access services ,CN,0,0,0,0,0,0,2098176,1903872,2108416,2059264,2063616,1376256,0,1067520,2132480,2195968,2127360,2198272,2200320,1978368,2165760,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2083,1893,2061,2003,2005,1339,0,1080,2152,2195,2130,2201,2228,2016,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,204,33,57,46,87,83,72,160,72,91,31,135,170,186,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
39,1055,Chinese Academy of Forestry,Y,721000,Research and development on natural sciences and engineering,CN,0,0,1,1,0,0,253952,229376,253952,245760,245760,163840,0,122880,245760,253952,245760,253952,253952,229376,253952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,124,112,124,120,120,80,0,60,120,124,120,124,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,0,36,7,28,6,0,14,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1056,Xirang.com,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,1,0,33190912,26980352,25522176,24698880,24692480,16460800,0,12345600,24934144,25880064,25148672,25887232,25991680,23468032,25982464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1128,1151,1209,1170,1145,760,0,570,1157,1195,1190,1209,1276,1148,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,5314,690,217,50170,28751,7297,240,55231,414628,142,205,128,124,0,0,0,0,0,0,7,0,3,2,7,0,1,0,0,0
41,1057,Hanwin Technology,Y,631100,"Data processing, hosting and related activities",CN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1058,LinkData,Y,421000,Construction of civil engineering projects,CN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1059,CITIC Ltd,Y,644000,"Trusts, funds and similar financial entities",CN,0,0,1,1,1,0,126976,114688,126976,122880,122880,81920,0,61440,122880,126976,122880,126976,126976,114688,126976,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,6,23,49,40,51,85,61,38,49,31,38,62,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
44,1062,GDS CHANGAN SERVICES Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,0,0,2158592,1955840,2174464,2104320,2104320,1402880,0,1052160,2104320,2174464,2104320,2174464,2174464,1964032,2174464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,80,124,120,120,80,0,60,120,124,120,124,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,316,8,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
45,1063,Bosch (China) Investment Ltd,Y,290000,Body assembly of motor vehicles,CN,0,0,1,1,0,0,126976,114688,126976,122880,122880,81920,0,61440,122880,126976,122880,126976,126976,114688,126976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1064,China Economic Information Network Corporation,Y,620200,Information technology consultancy activities and computer facilities management activities,CN,0,0,0,0,0,0,126976,114688,126976,122880,122880,81920,0,61440,122880,126976,122880,126976,126976,114688,126976,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,93,84,93,90,90,60,0,45,90,93,90,93,93,84,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,70,140,201,170,211,277,222,295,166,97,129,91,51,31,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
47,1068,China Networks Inter-Exchange,N,611000,Telecommunications network operation ,CN,0,0,0,0,0,0,224771328,220574720,244379136,247248384,249515776,164165632,0,127383296,264188160,270167040,259401216,269533952,263528960,236550656,258459136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,21610,20566,22924,22469,22099,14926,0,11874,24436,24572,23560,24502,23681,20932,23001,0,0,0,0,3,1,0,1,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,4,0,0,6,0,0,0,0,0,703,755302,133288,97901,431613,2445693,819583,205704,52926,22070,76677,30087,78663,163205,34038,0,0,315,744,960,1606,970,0,713,752,234,2552,669,1209,1267,523
48,1069,Guangdong Hutong Broadband Network Co Ltd,Y,619100,Internet access services ,CN,0,0,1,0,0,0,31744,28672,31744,30720,30720,20480,0,15360,30720,30720,30720,31744,31744,28672,31744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31,28,31,30,30,20,0,15,30,30,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1070,CNET,N,639900,Other information service activities n.e.c.,CN,0,0,1,1,1,0,166656,150528,166656,161280,161280,107520,0,80640,161280,166656,161280,166656,10752,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,155,140,155,150,150,100,0,75,150,155,150,155,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1071,BeiJing Sincerity-times Network Technology Project Ltd,N,611000,Telecommunications network operation ,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1072,Beijing JiuZhou Future Technology Co Ltd,Y,620199,Development of other softwares and programming activities,CN,0,0,0,1,0,0,0,0,0,0,1343488,1114112,0,1105920,3579904,5586944,5357568,5586944,4554752,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,118,78,0,75,221,341,327,341,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1073,Beijing Teletron Telecom Engineering Co Ltd,Y,611000,Telecommunications network operation ,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1074,Dnion,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1075,China Securities Co Ltd,Y,644000,"Trusts, funds and similar financial entities",CN,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3072,7936,7680,7936,7936,7168,3840,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,12,31,30,31,31,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1077,Beijing Founder Broadband Network Technology Co Ltd,Y,611000,Telecommunications network operation ,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1078,Shanghai Highway Information Technology Co Ltd,Y,620199,Development of other softwares and programming activities,CN,0,0,0,0,0,0,388864,343552,390912,338688,322560,252928,0,161280,321792,336128,327936,333312,333312,301056,349696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,682,604,684,609,600,454,0,300,597,598,627,682,682,616,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,141,254,394,232,102,117,155,110,192,131,100,175,93,93,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4
57,1079,FoShan RuiJiang Science and Tech Ltd,Y,620200,Information technology consultancy activities and computer facilities management activities,CN,0,0,0,0,0,0,1321984,1093120,1323520,1613568,1823488,1335552,0,1018368,2969600,3436032,3320832,3425280,3399936,3085824,2222592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,407,346,334,384,401,341,0,258,625,521,497,495,462,434,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,2172,1134,633,7361,2576,978,3051,33,211,1534,170,85,62,0,0,0,943,23,395,26,0,46,159,0,19,74,0,0,0
58,1080,FuJian Internet Communications Co Ltd,Y,611000,Telecommunications network operation ,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1081,21CN,N,631100,"Data processing, hosting and related activities",CN,0,0,1,0,1,0,45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1083,Guangdong Cable Corporation Limited,Y,602000,Television programming and broadcasting activities,CN,0,0,0,1,0,0,2816,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1084,NetEase Inc,Y,620199,Development of other softwares and programming activities,CN,0,0,1,1,1,0,317440,286720,317440,307200,337920,245760,0,184320,368640,380928,368640,380928,380928,344064,380928,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,155,140,155,150,180,140,0,105,210,217,210,217,217,196,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4945,605,78820,55393,89141,89981,32139,6661,3418,1771,1715,2676,1457,775,0,0,465,76,5945,4098,2457,0,108,67,41,111,125,21,84,62
62,1086,Aliyun Computing Co Ltd,Y,620199,Development of other softwares and programming activities,CN,0,0,1,1,0,0,71424,64512,71424,69120,69120,46080,0,34560,69120,71424,69120,71424,71424,64512,70912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,279,252,279,270,270,180,0,135,270,279,270,279,279,252,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1087,Hangzhou Netbank Technologies Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1088,Zhengzhou Yifang Technology Trade Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1089,Henan Telcom Union Technology Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,0,0,2071296,1870848,2071296,2004480,2004480,1336320,0,1002240,2004480,2071296,2004480,2071296,2071296,1870848,2071296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,124,112,124,120,120,80,0,60,120,124,120,124,124,112,124,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,2,3,6,0,12,8,5,6,8,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3910,3663,3880,55075,24000,16768,8457,138,136,416,328,824,180,248,0,0,25,10,13,89,5,0,21,4,2,69,16,1,19,18
66,1090,Intel (China) Ltd,Y,261100,Manufacture of electronic parts and components for computer and telecommunications equipment ,CN,0,0,1,1,1,0,95232,86016,89088,30720,30720,37376,0,38400,76800,79360,76800,79360,84992,71680,79616,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,155,140,143,30,30,42,0,45,90,93,90,93,115,84,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,0,17,60,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1091,Internet Systems Consortium (Beijing China),N,620199,Development of other softwares and programming activities,US,0,0,0,0,0,0,7936,7168,7936,7680,7680,5120,0,3840,7680,7936,7680,7936,7936,7168,7936,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,31,28,31,30,30,20,0,15,30,31,30,31,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1093,CONAC (China Organizational Name Administration Center),Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,0,0,15872,14336,15872,15360,15360,10240,0,14848,30720,31744,30720,31744,31744,28672,31744,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,62,56,62,60,60,40,0,58,120,124,120,124,124,112,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1096,CHINA STATE POST BUREAU,Y,531000,Postal activities,CN,0,0,0,1,0,0,1269760,1146880,1269760,1228800,1228800,819200,0,622592,1228800,1269760,1228800,1269760,1269760,1146880,1269760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1023,924,1023,990,990,660,0,496,990,1023,990,1023,1023,924,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,31,2,0,0,0,0,0,0,0,12,31,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1097,Jiangxi Broadcasting and TV information Network,Y,602000,Television programming and broadcasting activities,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1098,University of Science and Technology of China,Y,853000,Universities and colleges providing post-secondary courses,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1099,HeNan Ping Coal Group,Y,50000,Mining of coal and lignite ,CN,0,0,1,1,0,0,2095104,1892352,2095104,2027520,2027520,1351680,0,1013760,2027520,2095104,2027520,2095104,2095104,1892352,2095104,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,186,168,186,180,180,120,0,90,180,186,180,186,186,168,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,207,92,175,791,154,261,3893,3404,2435,354,246,68,678,589,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
73,1101,PGi,N,611000,Telecommunications network operation,US,0,0,0,0,0,0,163840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1102,Royal Network Technology Co Ltd,Y,631100,"Data processing, hosting and related activities",CN,0,0,1,1,1,0,483584,601600,571904,725248,825600,605184,0,682240,1382912,1366272,1131008,1164032,1092096,1105664,772352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,471,521,476,635,793,598,0,670,1385,1413,1154,1173,1134,1248,976,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,194,24420,13577,693,18562,6936,9495,446,1173,2333,1075,446,214,62,0,0,4,20,3,3,390,0,2,9,4,253,33,0,5,4
75,1103,SAP APJ,N,620199,Development of other softwares and programming activities,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1104,Zhengzhou longling technology Ltd,Y,620199,Development of other softwares and programming activities,CN,0,0,1,1,1,0,63488,57344,63488,61440,59392,40960,0,30720,61440,63488,61440,63488,66560,64512,71168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,62,56,62,60,148,120,0,90,180,186,180,186,223,224,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1105,Beijing Linkever Technology Co Ltd,Y,611000,Telecommunications network operation,CN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1106,INFORMATION CENTER OF BEIJING SCIENCE AND TECHNOLOGY COMMISION,Y,841000,Government administration; economic and social policy ,CN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
